symbol,enabled,value_threshold_bps,value_depth_participation,value_gap_elasticity,value_max_depth_participation,value_trigger_mode,value_maximum_news_rechecks,cluster_id,candidate_id
PDCE,1,5,0.20000000000000001,1,0.75,news_impulse,16,5,value_5bps_20pct_eta100_cap075_r16
PDCO,1,5,0.20000000000000001,1,0.75,news_impulse,16,5,value_5bps_20pct_eta100_cap075_r16
PDFS,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
PDLI,1,5,0.20000000000000001,1,0.75,news_impulse,2,8,value_5bps_20pct_eta100_cap075_r2
PEBO,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
PEGA,1,5,0.20000000000000001,1,0.75,news_impulse,2,2,value_5bps_20pct_eta100_cap075_r2
PEGI,1,5,0.20000000000000001,1,0.75,news_impulse,16,5,value_5bps_20pct_eta100_cap075_r16
PENN,1,5,0.20000000000000001,1,0.75,news_impulse,16,5,value_5bps_20pct_eta100_cap075_r16
PEP,1,5,0.20000000000000001,1,0.75,news_impulse,16,9,value_5bps_20pct_eta100_cap075_r16
PETQ,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
PETS,1,5,0.20000000000000001,1,0.75,news_impulse,16,5,value_5bps_20pct_eta100_cap075_r16
PFBC,1,5,0.20000000000000001,1,0.75,news_impulse,2,2,value_5bps_20pct_eta100_cap075_r2
PFBI,1,10,0.20000000000000001,0,1,news_impulse,16,1,value_10bps_20pct_r16
PFG,1,5,0.20000000000000001,1,0.75,news_impulse,16,5,value_5bps_20pct_eta100_cap075_r16
PFIE,1,5,0.20000000000000001,1,0.75,news_impulse,2,4,value_5bps_20pct_eta100_cap075_r2
PFLT,1,5,0.050000000000000003,0.5,0.10000000000000001,news_impulse,16,6,value_5bps_5pct_eta050_cap010_r16
PFPT,1,5,0.20000000000000001,1,0.75,news_impulse,2,2,value_5bps_20pct_eta100_cap075_r2
PFSW,1,10,0.20000000000000001,0,1,news_impulse,16,1,value_10bps_20pct_r16
PGC,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
PGNX,1,5,0.20000000000000001,1,0.75,news_impulse,2,8,value_5bps_20pct_eta100_cap075_r2
PI,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
PICO,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
PINC,1,5,0.20000000000000001,1,0.75,news_impulse,16,5,value_5bps_20pct_eta100_cap075_r16
PIRS,1,5,0.20000000000000001,1,0.75,news_impulse,2,4,value_5bps_20pct_eta100_cap075_r2
PKOH,1,5,0.20000000000000001,1,0.75,news_impulse,16,0,value_5bps_20pct_eta100_cap075_r16
PLAB,1,5,0.050000000000000003,0.5,0.10000000000000001,news_impulse,16,6,value_5bps_5pct_eta050_cap010_r16
PLAY,1,5,0.20000000000000001,1,0.75,news_impulse,16,5,value_5bps_20pct_eta100_cap075_r16
PLCE,1,5,0.20000000000000001,1,0.75,news_impulse,2,2,value_5bps_20pct_eta100_cap075_r2
PLPC,1,5,0.20000000000000001,1,0.75,news_impulse,16,0,value_5bps_20pct_eta100_cap075_r16
PLUG,1,5,0.20000000000000001,1,0.75,news_impulse,2,8,value_5bps_20pct_eta100_cap075_r2
PLUS,1,5,0.20000000000000001,1,0.75,news_impulse,16,0,value_5bps_20pct_eta100_cap075_r16
PLXS,1,5,0.20000000000000001,1,0.75,news_impulse,2,2,value_5bps_20pct_eta100_cap075_r2
PMBC,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
PMD,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
PNFP,1,5,0.20000000000000001,1,0.75,news_impulse,16,5,value_5bps_20pct_eta100_cap075_r16
PNNT,1,5,0.050000000000000003,0.5,0.10000000000000001,news_impulse,16,6,value_5bps_5pct_eta050_cap010_r16
PODD,1,5,0.20000000000000001,1,0.75,news_impulse,2,2,value_5bps_20pct_eta100_cap075_r2
POOL,1,5,0.20000000000000001,1,0.75,news_impulse,2,2,value_5bps_20pct_eta100_cap075_r2
POWI,1,5,0.20000000000000001,1,0.75,news_impulse,2,2,value_5bps_20pct_eta100_cap075_r2
POWL,1,5,0.20000000000000001,1,0.75,news_impulse,16,0,value_5bps_20pct_eta100_cap075_r16
PPBI,1,5,0.20000000000000001,1,0.75,news_impulse,16,5,value_5bps_20pct_eta100_cap075_r16
PPC,1,5,0.20000000000000001,1,0.75,news_impulse,16,5,value_5bps_20pct_eta100_cap075_r16
PRAA,1,5,0.20000000000000001,1,0.75,news_impulse,16,5,value_5bps_20pct_eta100_cap075_r16
PRAH,1,5,0.20000000000000001,1,0.75,news_impulse,2,2,value_5bps_20pct_eta100_cap075_r2
PRFT,1,5,0.20000000000000001,1,0.75,news_impulse,16,5,value_5bps_20pct_eta100_cap075_r16
PRGS,1,5,0.20000000000000001,1,0.75,news_impulse,16,5,value_5bps_20pct_eta100_cap075_r16
PRGX,1,10,0.20000000000000001,0,1,news_impulse,16,1,value_10bps_20pct_r16
PRIM,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
PRMW,1,5,0.050000000000000003,0.5,0.10000000000000001,news_impulse,16,6,value_5bps_5pct_eta050_cap010_r16
PRPL,1,10,0.20000000000000001,0,1,news_impulse,16,1,value_10bps_20pct_r16
PRSC,1,5,0.20000000000000001,1,0.75,news_impulse,16,0,value_5bps_20pct_eta100_cap075_r16
PRTK,1,5,0.20000000000000001,1,0.75,news_impulse,2,4,value_5bps_20pct_eta100_cap075_r2
PS,1,5,0.20000000000000001,1,0.75,news_impulse,16,5,value_5bps_20pct_eta100_cap075_r16
PSEC,1,5,0.20000000000000001,1,0.75,news_impulse,2,8,value_5bps_20pct_eta100_cap075_r2
PSMT,1,5,0.20000000000000001,1,0.75,news_impulse,2,2,value_5bps_20pct_eta100_cap075_r2
PTC,1,5,0.20000000000000001,1,0.75,news_impulse,16,5,value_5bps_20pct_eta100_cap075_r16
PTCT,1,5,0.20000000000000001,1,0.75,news_impulse,2,2,value_5bps_20pct_eta100_cap075_r2
PTE,1,5,0.20000000000000001,1,0.75,news_impulse,2,4,value_5bps_20pct_eta100_cap075_r2
PTEN,1,5,0.20000000000000001,1,0.75,news_impulse,16,9,value_5bps_20pct_eta100_cap075_r16
PTGX,1,10,0.20000000000000001,0,1,news_impulse,16,1,value_10bps_20pct_r16
PTLA,1,5,0.20000000000000001,1,0.75,news_impulse,16,5,value_5bps_20pct_eta100_cap075_r16
PTVCB,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
PUB,1,5,0.20000000000000001,1,0.75,news_impulse,16,0,value_5bps_20pct_eta100_cap075_r16
PVAC,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
PXLW,1,5,0.20000000000000001,1,0.75,news_impulse,2,4,value_5bps_20pct_eta100_cap075_r2
PXS,1,5,0.20000000000000001,1,0.75,news_impulse,2,4,value_5bps_20pct_eta100_cap075_r2
PYPL,1,5,0.20000000000000001,1,0.75,news_impulse,16,9,value_5bps_20pct_eta100_cap075_r16
PZZA,1,5,0.20000000000000001,1,0.75,news_impulse,16,5,value_5bps_20pct_eta100_cap075_r16
QADA,1,5,0.20000000000000001,1,0.75,news_impulse,16,0,value_5bps_20pct_eta100_cap075_r16
QCOM,1,5,0.20000000000000001,1,0.75,news_impulse,16,9,value_5bps_20pct_eta100_cap075_r16
QCRH,1,5,0.20000000000000001,1,0.75,news_impulse,16,0,value_5bps_20pct_eta100_cap075_r16
QDEL,1,5,0.20000000000000001,1,0.75,news_impulse,2,2,value_5bps_20pct_eta100_cap075_r2
QNST,1,5,0.050000000000000003,0.5,0.10000000000000001,news_impulse,16,6,value_5bps_5pct_eta050_cap010_r16
QRTEA,1,5,0.20000000000000001,1,0.75,news_impulse,2,8,value_5bps_20pct_eta100_cap075_r2
QRVO,1,5,0.20000000000000001,1,0.75,news_impulse,16,7,value_5bps_20pct_eta100_cap075_r16
QTRX,1,5,0.20000000000000001,1,0.75,news_impulse,16,0,value_5bps_20pct_eta100_cap075_r16
RAIL,1,5,0.20000000000000001,1,0.75,news_impulse,2,4,value_5bps_20pct_eta100_cap075_r2
RARE,1,5,0.20000000000000001,1,0.75,news_impulse,2,2,value_5bps_20pct_eta100_cap075_r2
RARX,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
RAVN,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
RBB,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
RBBN,1,5,0.20000000000000001,1,0.75,news_impulse,2,4,value_5bps_20pct_eta100_cap075_r2
RBCAA,1,5,0.20000000000000001,1,0.75,news_impulse,16,0,value_5bps_20pct_eta100_cap075_r16
RCII,1,5,0.20000000000000001,1,0.75,news_impulse,16,5,value_5bps_20pct_eta100_cap075_r16
RCKY,1,5,0.20000000000000001,1,0.75,news_impulse,16,0,value_5bps_20pct_eta100_cap075_r16
RCM,1,5,0.050000000000000003,0.5,0.10000000000000001,news_impulse,16,6,value_5bps_5pct_eta050_cap010_r16
RDFN,1,5,0.20000000000000001,1,0.75,news_impulse,16,5,value_5bps_20pct_eta100_cap075_r16
RDI,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
RDNT,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
RDUS,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
RDVT,1,10,0.20000000000000001,0,1,news_impulse,16,1,value_10bps_20pct_r16
RECN,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
REFR,1,5,0.20000000000000001,1,0.75,news_impulse,2,4,value_5bps_20pct_eta100_cap075_r2
REG,1,5,0.20000000000000001,1,0.75,news_impulse,16,5,value_5bps_20pct_eta100_cap075_r16
REGI,1,5,0.20000000000000001,1,0.75,news_impulse,16,5,value_5bps_20pct_eta100_cap075_r16
REGN,1,5,0.20000000000000001,1,0.75,news_impulse,16,7,value_5bps_20pct_eta100_cap075_r16
REPH,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
REPL,1,5,0.20000000000000001,1,0.75,news_impulse,16,0,value_5bps_20pct_eta100_cap075_r16
RESN,1,5,0.20000000000000001,1,0.75,news_impulse,2,4,value_5bps_20pct_eta100_cap075_r2
RETA,1,5,0.20000000000000001,1,0.75,news_impulse,2,2,value_5bps_20pct_eta100_cap075_r2
RFIL,1,5,0.20000000000000001,1,0.75,news_impulse,2,8,value_5bps_20pct_eta100_cap075_r2
RGEN,1,5,0.20000000000000001,1,0.75,news_impulse,2,2,value_5bps_20pct_eta100_cap075_r2
RGLD,1,5,0.20000000000000001,1,0.75,news_impulse,2,2,value_5bps_20pct_eta100_cap075_r2
RGNX,1,5,0.20000000000000001,1,0.75,news_impulse,2,2,value_5bps_20pct_eta100_cap075_r2
RIBT,1,5,0.20000000000000001,1,0.75,news_impulse,2,4,value_5bps_20pct_eta100_cap075_r2
RIGL,1,5,0.20000000000000001,1,0.75,news_impulse,2,8,value_5bps_20pct_eta100_cap075_r2
RILY,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
RIOT,1,5,0.20000000000000001,1,0.75,news_impulse,2,4,value_5bps_20pct_eta100_cap075_r2
RMBS,1,5,0.050000000000000003,0.5,0.10000000000000001,news_impulse,16,6,value_5bps_5pct_eta050_cap010_r16
RMNI,1,10,0.20000000000000001,0,1,news_impulse,16,1,value_10bps_20pct_r16
RMR,1,5,0.20000000000000001,1,0.75,news_impulse,16,0,value_5bps_20pct_eta100_cap075_r16
RMTI,1,5,0.20000000000000001,1,0.75,news_impulse,2,4,value_5bps_20pct_eta100_cap075_r2
RNET,1,10,0.20000000000000001,0,1,news_impulse,16,1,value_10bps_20pct_r16
RNST,1,5,0.20000000000000001,1,0.75,news_impulse,16,5,value_5bps_20pct_eta100_cap075_r16
ROAD,1,10,0.20000000000000001,0,1,news_impulse,16,1,value_10bps_20pct_r16
ROCK,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
ROIC,1,5,0.050000000000000003,0.5,0.10000000000000001,news_impulse,16,6,value_5bps_5pct_eta050_cap010_r16
ROKU,1,5,0.20000000000000001,1,0.75,news_impulse,16,7,value_5bps_20pct_eta100_cap075_r16
ROLL,1,5,0.20000000000000001,1,0.75,news_impulse,2,2,value_5bps_20pct_eta100_cap075_r2
ROSE,1,5,0.20000000000000001,1,0.75,news_impulse,2,4,value_5bps_20pct_eta100_cap075_r2
ROST,1,5,0.20000000000000001,1,0.75,news_impulse,16,7,value_5bps_20pct_eta100_cap075_r16
RP,1,5,0.20000000000000001,1,0.75,news_impulse,16,5,value_5bps_20pct_eta100_cap075_r16
RPD,1,5,0.20000000000000001,1,0.75,news_impulse,2,2,value_5bps_20pct_eta100_cap075_r2
RRGB,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
RRR,1,5,0.20000000000000001,1,0.75,news_impulse,16,5,value_5bps_20pct_eta100_cap075_r16
RTIX,1,5,0.20000000000000001,1,0.75,news_impulse,2,4,value_5bps_20pct_eta100_cap075_r2
RTRX,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
RUBY,1,10,0.20000000000000001,0,1,news_impulse,16,1,value_10bps_20pct_r16
RUN,1,5,0.20000000000000001,1,0.75,news_impulse,16,5,value_5bps_20pct_eta100_cap075_r16
RUSHA,1,5,0.20000000000000001,1,0.75,news_impulse,2,2,value_5bps_20pct_eta100_cap075_r2
RUTH,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
RVNC,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
RVSB,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
RYTM,1,5,0.20000000000000001,1,0.75,news_impulse,16,0,value_5bps_20pct_eta100_cap075_r16
SABR,1,5,0.20000000000000001,1,0.75,news_impulse,16,9,value_5bps_20pct_eta100_cap075_r16
SAFM,1,5,0.20000000000000001,1,0.75,news_impulse,2,2,value_5bps_20pct_eta100_cap075_r2
SAFT,1,5,0.20000000000000001,1,0.75,news_impulse,2,2,value_5bps_20pct_eta100_cap075_r2
SAGE,1,5,0.20000000000000001,1,0.75,news_impulse,2,2,value_5bps_20pct_eta100_cap075_r2
SAIA,1,5,0.20000000000000001,1,0.75,news_impulse,2,2,value_5bps_20pct_eta100_cap075_r2
SAMG,1,10,0.20000000000000001,0,1,news_impulse,16,1,value_10bps_20pct_r16
SANM,1,5,0.20000000000000001,1,0.75,news_impulse,16,5,value_5bps_20pct_eta100_cap075_r16
SASR,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
SATS,1,5,0.20000000000000001,1,0.75,news_impulse,16,5,value_5bps_20pct_eta100_cap075_r16
SBAC,1,5,0.20000000000000001,1,0.75,news_impulse,16,7,value_5bps_20pct_eta100_cap075_r16
SBCF,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
SBGI,1,5,0.20000000000000001,1,0.75,news_impulse,16,5,value_5bps_20pct_eta100_cap075_r16
SBLK,1,5,0.050000000000000003,0.5,0.10000000000000001,news_impulse,16,6,value_5bps_5pct_eta050_cap010_r16
SBNY,1,5,0.20000000000000001,1,0.75,news_impulse,2,2,value_5bps_20pct_eta100_cap075_r2
SBPH,1,5,0.20000000000000001,1,0.75,news_impulse,2,4,value_5bps_20pct_eta100_cap075_r2
SBRA,1,5,0.050000000000000003,0.5,0.10000000000000001,news_impulse,16,6,value_5bps_5pct_eta050_cap010_r16
SBSI,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
SBT,1,10,0.20000000000000001,0,1,news_impulse,16,1,value_10bps_20pct_r16
SBUX,1,5,0.20000000000000001,1,0.75,news_impulse,16,9,value_5bps_20pct_eta100_cap075_r16
SCHL,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
SCHN,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
SCOR,1,5,0.20000000000000001,1,0.75,news_impulse,2,4,value_5bps_20pct_eta100_cap075_r2
SCSC,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
SCVL,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
SCWX,1,10,0.20000000000000001,0,1,news_impulse,16,1,value_10bps_20pct_r16
SEAC,1,5,0.20000000000000001,1,0.75,news_impulse,2,4,value_5bps_20pct_eta100_cap075_r2
SEDG,1,5,0.20000000000000001,1,0.75,news_impulse,2,2,value_5bps_20pct_eta100_cap075_r2
SEIC,1,5,0.20000000000000001,1,0.75,news_impulse,16,5,value_5bps_20pct_eta100_cap075_r16
SELB,1,5,0.20000000000000001,1,0.75,news_impulse,2,4,value_5bps_20pct_eta100_cap075_r2
SENEA,1,5,0.20000000000000001,1,0.75,news_impulse,16,0,value_5bps_20pct_eta100_cap075_r16
SFBS,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
SFIX,1,5,0.20000000000000001,1,0.75,news_impulse,16,5,value_5bps_20pct_eta100_cap075_r16
SFM,1,5,0.050000000000000003,0.5,0.10000000000000001,news_impulse,16,6,value_5bps_5pct_eta050_cap010_r16
SFNC,1,5,0.20000000000000001,1,0.75,news_impulse,16,5,value_5bps_20pct_eta100_cap075_r16
SFST,1,5,0.20000000000000001,1,0.75,news_impulse,16,0,value_5bps_20pct_eta100_cap075_r16
SGC,1,5,0.20000000000000001,1,0.75,news_impulse,16,0,value_5bps_20pct_eta100_cap075_r16
SGEN,1,5,0.20000000000000001,1,0.75,news_impulse,2,2,value_5bps_20pct_eta100_cap075_r2
SGMO,1,5,0.050000000000000003,0.5,0.10000000000000001,news_impulse,16,6,value_5bps_5pct_eta050_cap010_r16
SGMS,1,5,0.20000000000000001,1,0.75,news_impulse,16,5,value_5bps_20pct_eta100_cap075_r16
SGRY,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
SHEN,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
SHOO,1,5,0.20000000000000001,1,0.75,news_impulse,16,5,value_5bps_20pct_eta100_cap075_r16
SHSP,1,10,0.20000000000000001,0,1,news_impulse,16,1,value_10bps_20pct_r16
SIBN,1,10,0.20000000000000001,0,1,news_impulse,16,1,value_10bps_20pct_r16
SIEN,1,5,0.050000000000000003,0.5,0.10000000000000001,news_impulse,16,6,value_5bps_5pct_eta050_cap010_r16
SIGA,1,5,0.20000000000000001,1,0.75,news_impulse,2,4,value_5bps_20pct_eta100_cap075_r2
SIGI,1,5,0.20000000000000001,1,0.75,news_impulse,2,2,value_5bps_20pct_eta100_cap075_r2
SIRI,1,5,0.20000000000000001,1,0.75,news_impulse,2,8,value_5bps_20pct_eta100_cap075_r2
SIVB,1,5,0.20000000000000001,1,0.75,news_impulse,16,7,value_5bps_20pct_eta100_cap075_r16
SKYW,1,5,0.20000000000000001,1,0.75,news_impulse,2,2,value_5bps_20pct_eta100_cap075_r2
SLAB,1,5,0.20000000000000001,1,0.75,news_impulse,2,2,value_5bps_20pct_eta100_cap075_r2
SLCT,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
SLDB,1,10,0.20000000000000001,0,1,news_impulse,16,1,value_10bps_20pct_r16
SLGN,1,5,0.20000000000000001,1,0.75,news_impulse,16,5,value_5bps_20pct_eta100_cap075_r16
SLM,1,5,0.20000000000000001,1,0.75,news_impulse,2,8,value_5bps_20pct_eta100_cap075_r2
SLNO,1,5,0.20000000000000001,1,0.75,news_impulse,2,4,value_5bps_20pct_eta100_cap075_r2
SLP,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
SLRC,1,5,0.050000000000000003,0.5,0.10000000000000001,news_impulse,16,6,value_5bps_5pct_eta050_cap010_r16
SMBC,1,5,0.20000000000000001,1,0.75,news_impulse,16,0,value_5bps_20pct_eta100_cap075_r16
SMBK,1,5,0.20000000000000001,1,0.75,news_impulse,16,0,value_5bps_20pct_eta100_cap075_r16
SMPL,1,5,0.20000000000000001,1,0.75,news_impulse,16,5,value_5bps_20pct_eta100_cap075_r16
SMSI,1,5,0.20000000000000001,1,0.75,news_impulse,2,4,value_5bps_20pct_eta100_cap075_r2
SMTC,1,5,0.20000000000000001,1,0.75,news_impulse,16,5,value_5bps_20pct_eta100_cap075_r16
SNBR,1,5,0.20000000000000001,1,0.75,news_impulse,16,5,value_5bps_20pct_eta100_cap075_r16
SNCR,1,5,0.050000000000000003,0.5,0.10000000000000001,news_impulse,16,6,value_5bps_5pct_eta050_cap010_r16
SND,1,5,0.20000000000000001,1,0.75,news_impulse,2,4,value_5bps_20pct_eta100_cap075_r2
SNDX,1,10,0.20000000000000001,0,1,news_impulse,16,1,value_10bps_20pct_r16
SNFCA,1,10,0.20000000000000001,0,1,news_impulse,16,1,value_10bps_20pct_r16
SNPS,1,5,0.20000000000000001,1,0.75,news_impulse,16,7,value_5bps_20pct_eta100_cap075_r16
SOHO,1,5,0.050000000000000003,0.5,0.10000000000000001,news_impulse,16,6,value_5bps_5pct_eta050_cap010_r16
SOLO,1,5,0.20000000000000001,1,0.75,news_impulse,2,4,value_5bps_20pct_eta100_cap075_r2
SONA,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
SONO,1,5,0.050000000000000003,0.5,0.10000000000000001,news_impulse,16,6,value_5bps_5pct_eta050_cap010_r16
SORL,1,5,0.20000000000000001,1,0.75,news_impulse,2,4,value_5bps_20pct_eta100_cap075_r2
SP,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
SPAR,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
SPLK,1,5,0.20000000000000001,1,0.75,news_impulse,16,7,value_5bps_20pct_eta100_cap075_r16
SPNE,1,10,0.20000000000000001,0,1,news_impulse,16,1,value_10bps_20pct_r16
SPNS,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
SPOK,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
SPPI,1,5,0.20000000000000001,1,0.75,news_impulse,2,4,value_5bps_20pct_eta100_cap075_r2
SPRO,1,10,0.20000000000000001,0,1,news_impulse,16,1,value_10bps_20pct_r16
SPSC,1,5,0.20000000000000001,1,0.75,news_impulse,2,2,value_5bps_20pct_eta100_cap075_r2
SPTN,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
SPWH,1,5,0.050000000000000003,0.5,0.10000000000000001,news_impulse,16,6,value_5bps_5pct_eta050_cap010_r16
SPWR,1,5,0.20000000000000001,1,0.75,news_impulse,2,8,value_5bps_20pct_eta100_cap075_r2
SRAX,1,5,0.20000000000000001,1,0.75,news_impulse,2,4,value_5bps_20pct_eta100_cap075_r2
SRCE,1,5,0.20000000000000001,1,0.75,news_impulse,2,2,value_5bps_20pct_eta100_cap075_r2
SRCL,1,5,0.20000000000000001,1,0.75,news_impulse,16,5,value_5bps_20pct_eta100_cap075_r16
SRDX,1,5,0.20000000000000001,1,0.75,news_impulse,16,0,value_5bps_20pct_eta100_cap075_r16
SRNE,1,5,0.20000000000000001,1,0.75,news_impulse,2,8,value_5bps_20pct_eta100_cap075_r2
SRPT,1,5,0.20000000000000001,1,0.75,news_impulse,2,2,value_5bps_20pct_eta100_cap075_r2
SRRK,1,10,0.20000000000000001,0,1,news_impulse,16,1,value_10bps_20pct_r16
SRTS,1,10,0.20000000000000001,0,1,news_impulse,16,1,value_10bps_20pct_r16
SSB,1,5,0.20000000000000001,1,0.75,news_impulse,2,2,value_5bps_20pct_eta100_cap075_r2
SSNC,1,5,0.20000000000000001,1,0.75,news_impulse,16,5,value_5bps_20pct_eta100_cap075_r16
SSP,1,5,0.050000000000000003,0.5,0.10000000000000001,news_impulse,16,6,value_5bps_5pct_eta050_cap010_r16
SSRM,1,5,0.20000000000000001,1,0.75,news_impulse,16,5,value_5bps_20pct_eta100_cap075_r16
SSTI,1,5,0.20000000000000001,1,0.75,news_impulse,16,0,value_5bps_20pct_eta100_cap075_r16
STAA,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
STAY,1,5,0.050000000000000003,0.5,0.10000000000000001,news_impulse,16,6,value_5bps_5pct_eta050_cap010_r16
STBA,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
STFC,1,5,0.20000000000000001,1,0.75,news_impulse,16,0,value_5bps_20pct_eta100_cap075_r16
STIM,1,10,0.20000000000000001,0,1,news_impulse,16,1,value_10bps_20pct_r16
STKL,1,5,0.20000000000000001,1,0.75,news_impulse,2,4,value_5bps_20pct_eta100_cap075_r2
STLD,1,5,0.20000000000000001,1,0.75,news_impulse,16,9,value_5bps_20pct_eta100_cap075_r16
STML,1,10,0.20000000000000001,0,1,news_impulse,16,1,value_10bps_20pct_r16
STMP,1,5,0.20000000000000001,1,0.75,news_impulse,2,2,value_5bps_20pct_eta100_cap075_r2
STNE,1,5,0.20000000000000001,1,0.75,news_impulse,16,5,value_5bps_20pct_eta100_cap075_r16
STRA,1,5,0.20000000000000001,1,0.75,news_impulse,2,2,value_5bps_20pct_eta100_cap075_r2
STRL,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
STRO,1,10,0.20000000000000001,0,1,news_impulse,16,1,value_10bps_20pct_r16
STX,1,5,0.20000000000000001,1,0.75,news_impulse,16,9,value_5bps_20pct_eta100_cap075_r16
STXB,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
SUNS,1,5,0.050000000000000003,0.5,0.10000000000000001,news_impulse,16,6,value_5bps_5pct_eta050_cap010_r16
SUPN,1,5,0.20000000000000001,1,0.75,news_impulse,8,3,value_5bps_20pct_eta100_cap075_r8
SURF,1,5,0.20000000000000001,1,0.75,news_impulse,2,4,value_5bps_20pct_eta100_cap075_r2
SVMK,1,5,0.20000000000000001,1,0.75,news_impulse,16,5,value_5bps_20pct_eta100_cap075_r16
SWIR,1,5,0.050000000000000003,0.5,0.10000000000000001,news_impulse,16,6,value_5bps_5pct_eta050_cap010_r16
SWKS,1,5,0.20000000000000001,1,0.75,news_impulse,16,7,value_5bps_20pct_eta100_cap075_r16
SYBT,1,5,0.20000000000000001,1,0.75,news_impulse,16,0,value_5bps_20pct_eta100_cap075_r16
SYBX,1,5,0.20000000000000001,1,0.75,news_impulse,2,4,value_5bps_20pct_eta100_cap075_r2
